c5,c6,c7,c8,c9,n0,n1,n2,n3,n4,class
a,b,b,a,a,-2.366864482175789,1.2489790823052758,-3.904656033868864,1.860907090617468,2.029876942753929,B
a,b,a,b,b,-0.9107272795740308,-0.7907661794852313,2.9072104300288726,0.5484404205150453,0.2040776109048697,A
a,b,a,b,a,-1.5373848903041516,-0.5551520485397594,1.8505427305127624,-0.147935032724769,-0.1947424899273661,A
a,b,b,b,b,-3.0510591184455045,-1.9137294668024936,6.379936157339577,0.7329135722570188,0.1986935106373608,A
a,b,b,a,a,-2.7905558656827747,-0.9217524198385644,3.0506731599106467,0.7139956964382872,0.3120662026234116,A
a,b,b,a,a,-1.563112567862342,-2.2030099182511687,6.845948516329716,1.865433186870852,1.350372519235583,A
a,a,a,a,a,-1.2296664659309795,-1.12161883750557,3.957101033178648,-0.5789238842002655,-0.7816002291686087,B
a,b,b,b,b,-2.91810382712961,-1.2407623133399688,3.737415254613537,0.4579760614036026,-0.0936036456783305,A
a,a,b,a,b,-0.7174907794227745,-0.4909809901192196,1.2110238118069332,0.6379724034049574,0.4822928899390009,A
a,b,b,b,b,-2.5277901988139293,-0.1371052823292654,0.5188545625348171,2.140492786525323,1.6911004713428353,A
a,b,a,b,b,-1.917469824789414,-2.914719472775892,8.95528739564853,-0.2352302409991842,-0.5664712299734715,B
b,b,a,b,a,-0.7535245695812345,-0.7828313219486601,2.220286534982204,1.953398896074676,1.2773012632782412,A
a,a,a,a,a,-1.0288573453442282,-1.5602920278030945,4.707355600430006,0.3844107227457846,0.2780741734332868,A
a,a,a,b,a,-2.196460703608217,0.5610373312606773,-1.2178390025937549,-0.0199697282006745,0.0348348587059516,A
a,b,b,a,b,-2.924034915059947,-0.2576897414574645,0.5684391627935335,1.629573339858815,1.162699350076405,A
a,b,b,b,a,-2.9402915554751248,-1.2741141104462446,3.5144210456227727,1.7494121662656048,1.2316642289072963,A
a,b,b,a,a,-2.588443580588517,-1.2368573411431771,3.8642696477086593,1.5196735977092335,1.0918811368835748,B
a,b,b,b,a,-3.138854895896595,-0.5704715537686473,2.424932646253323,-0.3221408033553705,-0.2477438534046747,A
a,b,b,a,a,-2.5731036848149067,-1.2337312861132828,3.770635753093665,0.9408679297440006,0.4271367610729283,A
a,a,b,b,a,-1.4482320807546023,-0.2703947556967621,0.3889890254562501,0.7614025678271922,0.7278807587667515,A
a,b,a,a,a,-1.814375091087899,-0.7001387832247148,1.9489851906360447,0.5594054052012707,0.2648058657044942,A
a,b,b,b,b,-1.1018558899976707,-0.9142838660136962,2.352282990061921,1.8925927864239496,1.283446548404242,A
a,b,a,b,b,-3.1469065946153982,-1.5760496387566292,4.2387458765650585,0.9533646199640856,0.4941594097672381,A
b,b,a,a,b,-1.0116342586871998,-1.2891609967077893,3.9407847059476326,2.4947023177660235,1.6580444465680424,A
a,b,b,b,a,-3.6573628880843794,-1.7358422472427175,5.264019750482452,-0.8384076503637858,-0.9141990668407156,A
a,b,b,a,a,-1.566749090739585,-3.0274006833030542,9.230416441938337,2.517419080845463,1.409531661547594,A
a,b,b,a,a,-1.0318161467726994,-1.3004695875854728,3.746822382409405,1.1949727741545455,0.771246737149251,A
a,a,b,a,a,-2.601232459881447,-0.5015451479611819,1.3769436458170834,2.093919579259921,1.5778957869395067,A
b,b,a,a,b,-2.8495803703058864,-1.0288977095075438,3.645270317490992,1.997727383716331,1.5701145981549407,A
b,b,b,b,a,-1.431766726304815,-1.850938290260265,5.351890432014328,0.894326922167496,0.5331619227658873,A
a,b,a,b,a,-1.993514648748533,-1.0868314581426988,3.555550781484404,0.7726851650844343,0.5175146400839912,A
a,a,a,b,b,-1.0124478265506565,-2.2988382425439284,7.119442725453059,0.710278719838114,0.0536830768812236,A
a,b,b,a,a,-1.0848581199409366,-0.8654567268423531,2.5872203324236964,1.4599066121770885,0.8359273182191953,A
a,b,b,b,b,-1.7057895063745192,-2.46890315355491,7.743303438590389,0.858404680508345,0.1068731435426028,A
a,b,b,a,a,-0.9180078971106124,-0.6971816366560433,1.500717798495613,2.260245084727571,1.6399459567523014,A
a,b,a,a,a,-2.697373199227517,-2.874353488915296,8.602302715711351,2.453730925834991,1.3556772200913092,A
a,b,b,a,b,-1.2916680638319216,-0.0999150517836428,0.4257445468032076,1.1040480407553357,0.8071387314282917,A
a,b,b,a,a,-0.7378931788243022,-0.3587080172702253,1.5428433199977762,1.5990027255506774,1.2827716988395963,A
a,b,a,a,b,-2.014986651267206,-1.324474326917774,3.891193874826569,1.5255778042699448,0.8642981914020578,A
a,b,b,b,b,-3.282958416659445,-0.0363151050201617,0.4677005534330072,0.5443455551889148,0.5892904558049626,A
a,b,b,b,b,-2.4185391427877105,-1.4759981262966853,4.562962901831681,0.522442252348514,0.0599672306177785,A
a,b,b,a,b,-3.095992121794125,-1.675018220308246,5.457215009170644,1.0782024873953473,0.6821701752908844,A
b,b,b,b,a,-2.700571583535876,-1.7192159993609646,4.888372320116658,1.5822065905774714,1.1220608406950552,A
a,b,b,a,a,-1.8967259158532284,0.2169431316695651,-0.1490168593394375,2.4450122533520235,1.9187247196030648,A
a,b,a,b,b,-0.7442211257136395,-1.6602717986058602,5.275269982301497,0.0080892432200475,-0.4641094652321821,A
a,a,b,b,b,-1.939691920768317,-1.5865549761671245,4.401422427563601,0.7199812459540885,0.3831440219974218,A
a,b,b,a,a,-1.7779339694674867,0.6329775148310663,-2.088589601594851,1.4495894599731425,1.4438654692385229,B
a,b,b,a,a,-1.0915419730497615,-0.5054184984664272,1.840533383470348,1.7718146902839005,1.2037190842127872,A
a,a,a,a,a,-2.25819855714158,-0.5962627254241,1.881865718327297,1.6461629860853273,1.2551470475654398,A
b,b,a,b,b,-2.1094934116964903,-3.459737262371038,10.425676412579396,-0.7825313970330785,-1.4408807114721291,B
a,b,a,b,a,-1.7982308717622923,-1.2168532404230912,3.935727725995077,0.6662291012276119,0.4488490089792023,A
a,a,b,a,a,-2.818003861212336,0.0871771603958027,-0.1282860200087844,1.889098964598789,1.5366754768573458,A
a,b,b,b,b,-1.542025680130778,-2.4538326128638315,7.052949189996141,-1.0618803975758926,-1.518969876340258,A
b,a,a,a,a,-2.0323323755892475,-0.6816384344231803,2.116715310389685,1.6143052204040629,1.1502299484933989,A
a,b,a,b,b,-0.9487219650469804,-2.0425849352044425,6.3830668579295935,0.3191627390613256,-0.1738805268932421,A
a,a,a,a,b,-0.7174372297502378,-1.915618516738088,6.031979698985051,1.7462509536725608,1.1169826282715063,A
a,a,b,a,a,-0.9386881717461726,-1.3485182091887176,3.738330332649979,-0.3040017924128038,-0.3784566714480831,A
a,a,a,a,a,-1.438903910047028,0.1729419420775007,-0.4203397035292396,1.0799326866401548,0.8342128021663096,B
a,b,b,a,a,-3.301229829141663,-1.206434380487991,3.3628066212049506,2.258253942869832,1.5237442807410124,A
a,b,b,b,b,-0.5685803387769865,0.0974851170802839,-0.4658852751167738,-0.0900977678902377,0.1591354385608462,B
b,b,b,b,a,-1.7637134225318034,-0.1845097334084166,0.5208903572753636,2.5282908805968125,2.178007647487369,A
a,b,b,a,a,-0.5717036198630001,-0.9869893138222002,2.824711309304976,1.8366684237750155,1.2455366214196266,A
b,a,a,b,a,-2.464125844087576,1.1555620613183493,-3.112355760806941,-0.3916445065292451,-0.0143040644234885,A
a,b,a,a,a,-2.66661593241456,-1.0269873248737842,3.2803379336342755,2.262806381784455,1.810054174006674,A
a,b,a,a,a,-3.578411190084118,-0.1521708806617882,0.4848536221471208,1.1567155610359727,0.8936707341664304,B
a,b,b,a,b,-2.411537060544859,-0.830844091361393,2.5338255568620696,1.4471449830611407,0.9136286261963636,A
a,a,a,a,a,-3.629213380730614,-0.5798896174971979,1.459475818986802,1.1601148487799329,0.5764959292615157,A
a,a,a,a,a,-2.7524568767513413,-0.654066714519037,2.4079178798614853,2.673526712853791,2.086967491431124,A
a,b,a,b,b,-1.7976492037818343,-0.5142244720547162,1.1987274127741652,1.9486204529863151,1.619134358764832,A
a,b,b,b,a,-2.6136347445633383,-1.9207266158048952,5.5484592755619335,-0.5185691929797449,-0.7953201342306514,A
a,a,a,b,b,0.3372259853468611,-0.2324112515524617,0.5959194915888355,-0.2912546633563162,-0.0566550833235562,A
a,b,b,a,a,-1.0541069454694325,-2.0834941854959794,5.9922321189822565,2.092640664004166,1.1861728918742245,A
a,b,b,b,b,-2.596723162153674,-0.611674033191349,2.0867137544986205,0.1724163883703491,-0.0089552373650457,A
b,b,a,a,b,-3.023354364698765,-1.4135024423976537,4.051803233694279,1.5491608102394476,0.9865560363784828,A
a,b,b,a,a,-4.13792435120836,-0.4629433210645878,1.1692510616835663,1.87453220499494,1.3147216104093753,A
a,b,b,b,b,-0.9609281308639644,-0.8831897998844123,3.51766266352438,0.3715173227102034,-0.0048649057247331,A
a,a,a,b,b,-3.1466540904443576,0.2748096740405783,-0.7129604230198568,-2.1089214669882,-1.536059340002613,B
a,b,a,b,b,-2.163035362268141,-0.3043431749660447,0.941280236688901,-1.724994678609589,-1.5706416485141748,B
a,b,b,b,b,-1.5895614169588397,0.8324288724048776,-2.0999421671053904,2.4091635010408567,2.1188921434445724,A
a,b,b,b,b,-1.1241029357441623,-1.1353914386856034,3.227731367638906,-0.0393160359670869,-0.1779370981574334,A
a,a,a,a,a,-2.98428349210655,0.1476102416542635,-0.3324993402520135,1.2244047989938127,1.0276014962540274,A
a,a,b,a,a,-3.976916992898919,-0.7139879708585115,1.8182891631081624,1.2399466290083945,0.7953539668459157,A
a,b,a,a,b,-0.691255242317453,-0.9299209827510772,3.362841950073088,3.054897057261192,2.3239976372419724,A
b,a,a,b,a,-2.326871876449174,-1.1946730889774448,3.6310509234571375,0.6228237518276977,0.3662791909699278,A
a,b,b,b,b,-1.2475391533721618,0.6794521488203065,-2.1252543868451803,-0.0594791448181915,-0.07519017029658,B
b,b,a,b,b,-3.613235882334856,-0.3304159121880967,0.8305799414716751,-0.1538791790394671,-0.2240861769685868,A
b,b,b,b,a,-1.6602578972234174,-0.7875917185611094,2.329941987378036,0.7374213472534684,0.6292802232007373,A
a,a,b,b,b,-0.3875382326922414,-1.5908948538304597,4.476593159580426,0.8834953997960888,0.4099664230476587,A
b,b,b,a,b,-2.8350823191677854,-0.7376318949082654,2.1349548739205324,2.100422993747478,1.5091263920890146,A
b,a,a,b,a,-3.127582185211982,-2.5558589608685693,7.191494601569549,-0.1116753534019652,-0.5483385329230124,B
a,b,b,a,b,-1.337029881487786,-2.1129547561106707,6.258815866180933,1.5826780115734325,0.9758843990069906,A
b,b,a,a,b,-1.7920595793553875,-1.002820315003666,3.163372835862729,3.177758659940915,2.1391662208848947,A
a,b,a,a,a,-2.2920989369961218,-0.6903406445386655,1.9897025369697017,1.0627473547243431,0.7946630587871796,A
a,b,a,a,a,-3.3270919277176274,-0.9295223824405636,2.926913261300625,0.8493490608883485,0.4708319979147227,A
a,b,a,b,b,-1.884543901626051,-1.07875155029356,2.312162852785218,0.9280881290669698,0.4785776085546565,A
a,b,a,b,b,-3.5835961623914647,-1.4865528239222503,4.9307259154803065,0.1558393044267534,-0.2369781067769126,A
a,b,b,a,b,-2.523845966946351,-0.3658301558106197,0.6467429004974874,1.162264231641584,0.7887783874580651,A
a,b,b,a,a,-2.013623741147448,-2.4014512704857154,6.86113635563513,1.903105279999071,1.1629230020876145,A
b,b,b,b,a,-2.8956514155214643,-1.5848355639583902,4.999191779939866,-0.1770185289812211,-0.7407726404535302,A
a,b,a,b,b,-2.3977812505040608,-1.9594145397561045,5.432621981769238,0.7456258731168259,0.2045245412827596,A
a,b,b,a,a,-4.339981960688188,0.4506142273004829,-0.8957044034398982,2.313609357200968,2.1041925692944883,A
a,b,b,a,a,-2.107188877953711,-1.164399159514932,3.513181131600993,1.981161412256197,1.227407326275859,A
a,a,a,a,a,-1.948380583879596,-1.8450247820193224,5.351632331287432,1.4095089153761808,0.8336791136631523,A
a,a,b,a,b,-1.906429344601052,-0.2766762875077312,0.3285549342064889,1.1144021554659438,0.7719498492734259,A
a,b,b,a,b,-1.772821324652685,-1.1714146382391273,3.452315067581525,2.16064096203036,1.2788109200085478,A
a,b,a,a,b,-2.392905754022075,-1.436716401911294,4.28513826339711,3.1301847615469165,2.288520236550102,A
a,b,b,a,a,-3.1339977450871723,-1.3892152543260432,4.460058115639203,2.0226739372021987,1.3933406395728418,A
b,b,b,b,a,0.411909235168602,-2.880806624940883,8.152596210492742,0.6035417472654647,-0.1660113461419656,A
b,b,b,a,a,-2.209022827294702,-0.8470202381159697,1.9137138620436,0.332144204072863,0.2914708378963759,A
a,b,b,a,a,-0.8998913024636421,-1.465463039103133,3.782026341445604,1.1683677327054178,0.7425964475134204,A
a,b,a,b,b,-2.0369697914594376,0.4456128317332319,-2.113501588597813,1.0752483498572618,0.9519459389675392,A
a,b,b,b,a,-1.551514295003321,-0.4272650417918868,1.1608132691774886,-0.8292133533350394,-0.7832818641592104,B
a,b,a,b,b,-1.115209523763336,0.6640618804851222,-2.8755749480090858,-0.1399840275457842,-0.0863777156363113,A
b,b,a,a,b,-2.209877486511243,-1.2939851718188629,4.280038475809275,1.5294172897505198,1.108824926884382,A
a,b,a,a,a,-0.1564821825846951,-1.5650649550884168,4.722479615563373,1.956966980652167,1.2910098165660615,A
b,a,a,b,b,-3.6576632425235336,-0.1426828462575718,-0.1759052306321074,0.3998339434791929,0.4531937105035823,A
a,b,b,a,a,-1.678718602448441,-1.274877536334876,4.355570052695404,2.0719017512293094,1.5099445309610309,A
a,b,a,a,a,-0.973967421261978,-0.3178443202920455,1.6935837275152743,1.027715459315638,0.8347201151318209,A
a,b,b,a,a,-2.4714407505303893,-3.2832933345315363,9.520593728324917,3.3806335762131843,2.03280872813762,A
b,b,a,b,b,-2.802738338940561,0.4953334244094691,-1.4772437099578744,-0.1360392198155875,-0.081542785359917,A
a,a,b,a,a,-1.896189294983444,-0.3112299422774492,0.3275249586582466,1.71650360215616,1.417403756348154,A
a,b,a,b,b,-2.0384769455604084,-0.4954099918342395,1.6465774942059608,0.7227224788556486,0.493953873911669,A
a,b,b,a,a,-1.3910096299798909,-1.2864094737015412,3.802134763449201,1.0039729043430103,0.7140642026997541,A
a,b,a,b,a,-2.694743661166452,-0.044636313886497,0.221812860829467,0.5065783920343282,0.2284038951556787,A
a,b,b,b,a,-1.5149761973094535,0.026450905197308,-0.1779539063432746,-0.4393305221851662,-0.361067694445825,B
a,b,b,b,a,-0.13021183970173,-0.9516303934909552,2.6840344071657265,0.5482591464396871,0.3183282025030303,A
b,b,b,a,b,-1.4607459496042696,-1.0353869085290497,3.0011206923641427,1.353645973915795,1.0008141404569668,A
a,b,b,a,a,-1.3841664593494236,-1.3286851621699145,3.9594916794872015,1.783662346534456,1.2902355919088964,A
a,b,a,a,a,-1.6474941099949576,-1.0325431638588587,3.1817164694075943,2.263900612561367,1.683535677920799,A
a,b,b,a,b,-2.728570887552591,-1.4177786125390912,3.415824003837078,0.9272755324177552,0.307905806411232,A
a,b,a,a,b,-1.8676935154950367,-1.980219611826579,5.960747688638949,1.820145747464464,0.8998170730436161,A
a,b,b,a,a,-1.8266361630311616,-1.7503032940083676,5.803818567510775,2.341552285223038,1.5221306739697105,A
a,b,b,a,b,-3.268823879540527,0.4271214903282079,-1.2980666294237035,1.2168151612212028,1.3047890480782818,B
a,b,b,b,b,-0.4913462927059013,-1.2779224680683683,3.6014049443562315,0.4426141789994734,0.2551706257275535,A
a,a,a,b,b,1.6312908133070114,-0.0783854242410666,0.5387459716735765,2.2361064788885114,1.7869300787030993,A
a,b,b,b,b,0.2303675379895358,0.854213573953249,-2.427733466049599,0.34628256300016,0.4786249136017184,B
a,b,b,a,b,-2.315982358107745,-0.4838422894311943,1.955729268603957,2.276162362781008,1.5022553473598013,A
a,a,b,b,b,-2.1102892901528323,-1.0437766348285835,3.439869866728288,1.3767991560545358,0.9046329536362118,A
a,a,a,b,b,-0.1573711060707829,-1.594560616456374,4.580943983461379,0.0624412846655707,-0.258565771546857,A
a,b,b,a,a,-3.1368533739883846,-1.618099051110693,5.12408466557814,1.3674588644753634,0.7893961622561083,B
a,b,a,a,a,-3.452649831891107,-0.4414606045068187,1.3467324590201113,2.559175514840184,2.0101997234611804,A
a,b,b,a,a,-2.3347529897203314,0.3194968112971639,-1.3170668845700588,0.6684829632474794,0.7603740755834169,B
a,a,a,b,b,-1.3987708578118774,-0.8987672071647913,2.834810924074686,0.2223147346078403,-0.1726343786080968,A
a,b,a,b,b,-0.9050765440018892,-0.3096637749914085,0.748710211123288,0.7648047208036896,0.6885090297273505,A
a,b,b,b,b,-1.7237448205587491,-0.632974401669061,2.692429686232332,0.9310729477702536,0.6768894186007773,A
a,b,b,b,b,-1.0146332839319998,0.1019531781489295,-0.1628404591944344,1.9050402663309065,1.5127148500825245,A
a,b,b,b,b,-2.663216645988166,-0.0320762408994665,0.1132255816408785,0.2641274184255977,0.1698143416574154,B
b,b,b,b,a,-1.163042416613599,-0.5552504611585218,1.5298240288441285,0.8805643298234981,0.526585886988775,A
a,b,b,b,b,-2.5046015330724782,-2.4655620662758646,8.093310998649994,0.960291130753747,0.1602955278962671,A
a,b,b,a,b,-1.9323526992606603,-0.7727731806797802,2.5544433201947374,0.8247157293521853,0.5449534596211818,A
a,b,a,a,a,-0.6068081707409185,-1.5534949661976605,4.174633453457175,1.764101854372366,1.0219920207113868,A
a,b,b,b,b,-3.2676493032292666,-0.2838133823578644,1.352551816851859,0.8420826770018727,0.6238622284264631,A
b,a,a,a,b,-1.2012645531999273,-0.1370122146381829,0.077838121716023,1.3440534075149098,1.0956614698518503,A
a,a,a,b,b,-4.168690503593798,-0.8570905934312785,1.960189594312581,-1.3438960833894242,-1.424557708432898,B
a,b,b,b,b,-1.4057778052866312,-1.0474569058912546,3.2307734852177896,-0.8363615333780792,-0.939876894911174,A
b,b,b,b,a,-1.7942881143460143,-0.8200864575406375,2.181385925343296,0.7687896844634412,0.3810477268849239,A
a,b,b,a,a,-2.2213771075323847,-0.5569664044198416,1.5431508677034187,1.5568033678392728,1.2137900435385354,A
a,b,a,b,b,0.2620682191959318,0.7800995047623953,-2.7543241276547588,0.8735462427864158,1.0757546841336674,A
a,b,b,b,b,-1.682762752170173,-0.3746154253272291,1.279274292126289,0.9270014447452376,0.4683390175543337,A
a,a,a,a,a,-1.5028217229030738,-0.5595935049768326,1.6678586351918252,2.297684061744296,1.8149815909765328,A
a,b,a,a,a,-1.2361108381886745,-2.0556815016927814,5.977742085941004,1.9745118451574024,1.1589374081998924,A
b,b,b,b,a,-1.6610670974625972,-2.373638684902178,7.883414597124469,0.540153677248657,0.1259896217332821,A
a,b,b,a,a,-0.9435955714933392,-1.7518162392732828,4.886798983218637,1.1542124041295716,0.6675226339512476,A
a,b,b,b,b,-3.0936990214291216,-0.3144499850193579,1.139640806940237,-0.3166886426478972,-0.3301128642728045,A
a,a,a,a,a,-1.9794824112839529,-0.4077885501066238,0.4500367567354299,1.0271079424325311,0.7686964221332317,A
a,a,b,b,b,-1.5128663935367648,-0.4801033868717554,1.3804242166511296,-1.776451286478672,-1.680244807416264,B
a,b,a,b,b,-0.8247858537859736,-1.1497397922687842,3.316459296232208,0.167336688878316,-0.094380421693426,A
a,b,a,b,b,-1.6085727151793696,-1.5253366672091326,3.790809159644853,0.4066668990660301,0.087921197630108,A
a,b,b,a,a,-2.002670856209136,-0.0488302723187598,-0.3641160367014232,2.521430760881417,2.1128412665530654,A
b,b,b,a,a,-2.4152797070341085,-0.0501787153010708,0.26636592021026,0.891321617659029,0.5355415035225195,A
a,b,b,b,b,-3.665844546617438,-2.3230487906393167,6.727952797402742,0.2692920397312658,-0.3905466939863694,A
b,b,a,b,a,-2.220461073420948,-1.3443588751160598,3.51522047171581,0.9097431952673124,0.3710205074445589,A
b,b,a,a,a,-2.099036247394924,-1.9351395171235488,6.173812577239675,2.270964922908268,1.3160846227171543,A
b,b,a,a,b,-1.699118222228062,-0.3757394164998751,1.029641254727506,1.819715979925904,1.472307469214278,A
a,b,a,a,a,-1.9219752575097253,-0.844767762008569,2.451020189313514,1.0473876101614612,0.5312493058601746,A
a,b,b,b,a,0.1859701286655397,-0.7458272802412691,2.568213723608287,0.9419316512523268,0.7268472886901928,A
a,b,b,b,a,-2.631516709397783,-0.2958948794993987,0.793342507059493,0.4928728427025481,0.4950331961129526,A
a,b,a,a,a,-1.0837005391650691,-1.2770495424534314,3.685961220763752,1.1312371445146616,0.4832060612854499,A
a,b,b,a,a,-1.1492924848630055,-1.265559216144332,3.444827664519761,-0.9780042348660314,-1.076335845974929,A
a,b,a,b,b,-2.407882100703316,0.2896647773423939,-0.9776927381165736,-1.681410230272259,-1.2156772199724963,B
b,b,a,a,b,-2.112581904039313,-1.360570799814409,4.217433472027906,2.174071804858296,1.438012283960923,A
a,b,a,a,b,-1.8269106529576928,-1.2923502352909668,3.424370570079481,1.931426834413412,1.466919690566972,A
a,b,b,b,b,-1.5310662653860625,-1.8828145421075004,6.248869876997029,0.2472372684044552,-0.2479913825890642,A
a,b,a,b,a,-0.9582960325513016,-1.3629629713499916,3.843197069432824,0.4404845412674693,0.0773442848573377,A
a,b,b,a,a,-1.1985321467256695,-1.6444045944603487,4.439890540886099,4.256704003087251,3.1130289369241364,A
a,b,b,b,a,-1.3996141298827425,-1.7467404417400745,5.263391033854866,-0.737218122173817,-0.9133859709639174,A
a,b,b,a,a,-2.128718174816221,-2.606397665725526,7.841268055499283,1.0494598985568602,0.352073639413958,A
a,b,a,a,a,-2.16761088503069,-2.170625950388537,6.384817249373068,2.939900145907329,2.005903937394827,A
a,b,b,b,a,-2.7457213416727355,-2.677630923877203,8.37722778145268,-0.8706595446128347,-1.2708983293024896,A
b,a,a,a,b,-1.3832088428874378,-0.4370558486976128,1.8108593460180729,2.596760432487698,2.0107344199298063,A
a,b,b,b,a,-1.993593559660319,0.8948902700986485,-3.1371318792211045,2.13624827401412,1.8611449747874032,B
a,b,b,b,b,-1.4981613611891236,-1.691610774585472,4.716356951553221,2.24104558264214,1.5294272488753748,A
a,b,b,a,a,-2.8287347046454414,-1.8842156562777568,5.892792789476367,3.779188814666577,2.746524638744216,A
a,b,a,a,a,-0.855244319327535,-0.8331084270988642,2.5956082191939074,1.641176692538699,1.1661979588417732,A
a,b,a,a,a,-0.4173490982241541,-1.4449513355121777,5.125749622542827,0.6284640564393047,0.197234895871986,A
a,b,b,b,b,-3.0367573939998467,-1.7957467704837249,5.357815352942804,-0.0037670973322239,-0.3135482141002279,A
a,b,b,a,a,-1.945216224006696,-1.6080793183729742,4.740317580833548,1.4977016800662493,1.0624762703046675,A
a,b,b,b,a,-1.3124745328132703,-0.9324720202397464,2.680090089182041,-0.2591909023677325,-0.6152736276862957,A
a,b,a,a,a,-2.0214123860253954,-0.6740542450601562,2.589965459681043,1.313543908430575,0.8546539484543043,A
b,b,a,b,a,-1.900104143111981,-2.1009527788116604,6.157410090632425,0.8229345212767449,0.223518607172911,A
a,b,a,b,b,-2.515008636396288,-0.6659635037426724,1.9967790624376087,2.5040849542865096,1.976350594947152,A
a,b,a,a,a,-3.2345666408477287,-1.5876992593533792,4.58287426705103,1.3936299386581492,0.5908165838491722,A
a,b,b,b,b,-1.0335269723334664,-1.1167516077698143,3.4972072334692554,0.8379185704580572,0.3531166668464261,A
a,b,b,a,a,-1.0973960923411394,-0.3662941687716358,0.3313042664487316,2.0937573494928707,1.4171889390301424,A
a,a,a,b,b,-1.983338602675056,-1.1331912509408002,3.129827283690152,0.2614502658268501,0.0027609043971819,B
a,b,a,b,b,-1.038058707605929,-0.8178015191141712,2.4910963138017213,0.7381097297629435,0.3939966590484335,A
a,b,b,a,a,-0.9394925439034056,-1.688452479407076,5.325269335886473,1.969037419633864,1.2627568854483011,A
a,b,a,a,b,-1.8315365044966927,-1.825284006803028,5.659545760630323,1.109654884004325,0.5688075870349443,A
b,b,b,b,a,-2.073474846653443,-0.3862261133097229,1.0908724925618514,0.7583523414885738,0.6506793966442941,A
a,b,b,a,a,-0.7820609897962383,-1.3034425170496182,3.9468028846948746,1.487076615353568,0.9815638739729567,A
a,b,a,b,b,-1.020390632879507,-2.056029445475416,6.149057875263885,0.9926374071753948,0.4601657696438594,A
a,b,a,a,b,-1.4647118504312522,-1.3597719413123015,4.002876359990209,0.584904735852804,0.0937395073973344,A
b,b,a,a,b,-3.598238874257131,-1.7588787907494816,4.630866548159129,0.0874699035362301,-0.3039660831483969,A
b,b,a,b,b,-3.313327374183853,-1.203876957912835,3.570419266663575,-0.4216828694969088,-0.585560249573726,B
a,b,b,a,a,-0.7422088679154701,-1.2937849557179968,4.1568762827446815,1.3497221266396988,0.6967319369838746,A
b,b,a,b,a,-4.120332433612143,0.2646242703359491,-1.035328825665405,0.2259436038527572,0.2881383000689627,A
a,b,a,b,b,-3.318299470995873,-0.3980049638592582,1.0249654369503742,0.5460695426201199,0.451127061270433,A
b,b,a,b,a,-0.427534336332612,-0.686266368833122,1.93861928879067,0.198675916012057,0.1240985840040961,A
b,a,a,b,a,-2.6408448989036497,-0.970590299087465,2.586420437427558,0.2022906092672116,-0.1892907803060131,A
b,b,a,b,b,-2.9691685001533243,-2.026103071614861,5.772224110343575,2.1138272625834205,1.091607333194185,A
a,b,b,b,a,-1.152735747765067,-1.6364021266568018,5.273702693812997,0.4378152774997488,0.0646732469131342,A
a,b,b,b,b,-1.993928129639753,-1.119486131432446,3.5778104714539003,0.4476901323228976,0.2014657269458138,A
a,b,a,b,a,-0.8407930902752674,-2.358267229720517,7.995907800289613,0.4137564030204487,-0.2920142833876374,A
a,b,b,a,a,-1.7641100879169975,0.0209844954881148,-0.0747616361042456,0.6768197065083649,0.5486151511195634,A
a,b,a,a,b,-2.161827496974136,-0.4816027932436202,1.5206640881901492,2.153370217574789,1.7638694144277318,A
a,b,b,a,b,-3.3206293094185844,-1.7590841542306648,5.526726780674192,1.2546978871141,0.6341317134785425,A
a,b,b,a,a,-2.660554875762293,1.1828298117597398,-4.665294186834968,2.653242509972624,2.1114047390586768,B
a,b,b,a,b,-1.2995056156709466,-0.1146130986915722,0.2364189430892371,1.6493052273422664,1.1257773972821763,A
a,b,a,a,a,-1.1406068172254835,0.4656896539116266,-0.7769201224668968,1.5804364141624694,1.436769389800442,A
a,a,b,b,b,-1.428160409231484,-1.1516732274653432,3.9922875626260783,0.4619272650074665,0.0995805740457166,B
b,a,a,b,a,-2.623474036005681,-1.845234101168572,5.253806998891925,-1.812815049860391,-1.8421752098174675,B
a,b,a,a,a,-3.438618584033536,0.2531863664381186,-0.2096606948604511,1.6737915262118337,1.535970906331456,A
b,b,b,a,b,-2.8987329597382763,-1.168321713811547,2.661524115380768,2.4064365218554444,1.6805973737976945,A
a,b,a,a,a,-3.5116387727785967,0.457940667038057,-2.1502177975224974,3.43283820421016,2.588150669758103,A
b,a,a,b,b,-1.0534333916444218,-2.0304862718412684,5.63875314088514,0.9047708255483102,0.4381814569173381,A
a,b,b,a,b,-1.5271235854409642,-1.176278885193754,3.4974702471085006,2.1499194788441574,1.6135478033437802,A
a,b,a,b,b,-2.141321618459928,0.0385787187904482,-0.0097623391635401,0.3018606678689361,0.4076165968564663,A
a,b,b,a,b,-1.801371762555821,-0.2150188429798446,0.4618768532244836,1.4149467087886305,1.0095758161798092,A
a,b,a,a,b,-2.189051329841753,-1.4922679582094682,4.927421709050414,1.613434217752998,1.079837043858916,A
a,b,b,b,b,-2.448205692125563,-0.848815525080503,2.808985563713759,0.7037843745144339,0.5883619631595586,A
a,b,a,a,a,-2.842766725368601,-1.3870814890458911,3.5963030810296464,1.6590356945685745,0.844555559274043,A
a,b,b,b,b,-2.914364342029529,-2.356294266344139,6.55412787208721,-0.1034428638918074,-0.7833947147111542,A
