,c5,c6,c7,c8,c9,n0,n1,n2,n3,n4,class
5263,,,a,,a,-2.741199962390216,-1.5265048414025624,,1.2023350425477188,,0
5264,a,b,a,,,-3.5572417775975387,-0.9247657445868586,,,-0.5326231404445874,0
5265,,b,b,a,,,-0.8062647763330492,,,-0.6130665130089304,1
5266,,a,a,a,a,-2.197060541120951,,-7.042338905887924,,,0
5267,,,,a,a,-0.3578805341299544,,-7.432012202438432,,,1
5268,,,b,,b,,,,,-0.8507385247073678,1
5269,,b,,,b,,-0.6338669474312391,,,,0
5270,,b,,a,b,-2.198246124758126,1.4825282329264668,,0.405299319424989,,0
5271,a,,a,,a,,,-12.914643935658209,-1.8391396871142027,-2.341701540786694,1
5272,b,,a,b,b,-1.7726366477932407,-1.2477903687063567,,0.6249625902289749,-0.953520162204975,0
5273,a,,b,a,,,-1.858421091934148,,,,1
5274,,,,,,,,-8.142475692064737,,,1
5275,,,a,,,,,,1.7122535257255658,,0
5276,b,b,,a,,-2.103981882643204,,,1.171063076491581,,1
5277,,a,,,,,,,0.3393917086229813,-1.8178562834599592,1
5278,b,,a,,,-0.8632757356382823,-3.711818948484972,-17.610089041231305,-0.0644589344381283,,0
5279,a,,,,b,-3.6762459402674574,-0.924297540203262,,1.2031856860187455,-0.4891347715671537,1
5280,,,a,,b,,,,,-0.2367931610880376,0
5281,b,,,a,,,-1.3691974787578132,-7.449117104341344,0.6401177363762638,-0.9410701997746156,0
5282,,,a,a,b,,,,,-0.0067907601664028,0
5283,a,,a,,a,-0.551531613891334,,,0.1893814470373888,,0
5284,b,a,a,b,,,-2.312461299916768,,,-1.5742023786194397,0
5285,,,,a,a,-2.424307445615688,-1.8322833691455944,,1.4775878407484324,-1.1487676287085815,0
5286,,,a,a,,-0.4662466581414977,-0.98301401055237,-4.522249623257867,,-0.7849706715327814,0
5287,,b,,b,a,-0.2157185514040338,,-4.562666261410086,,-0.7955178514243169,1
5288,a,b,,b,,-1.7373805273074383,-1.806483235853547,,0.8647253124151124,-1.2335965632749284,1
5289,b,,,,,-3.2594429147539525,-2.0903639700419347,,,,0
5290,,,b,a,a,-2.8513997195371474,,-3.116417125153156,,0.1529014935049082,1
5291,b,,b,a,b,,-2.2947195563683147,,,,1
5292,b,,,,,-3.5638137316488097,,,1.6416088497452974,0.308887555875757,0
5293,,,b,b,,-3.8922372805178735,-1.3597081901996786,-6.452916080467683,3.2864214187044447,-0.3845292518107889,1
5294,a,b,,b,a,-1.851948649292084,,-7.329387168047743,,,1
5295,,b,b,,,,,,1.231225049195444,-1.058213223400909,1
5296,,,,,a,-1.2281800607186404,-1.37209877747561,,,-0.8747153922401463,0
5297,b,b,a,b,a,,,-3.483527512524641,-0.0686347198224053,,1
5298,,a,b,b,,-3.473859208029647,,-14.501432489288565,1.7681781622081427,-1.872962019546772,1
5299,,,b,b,b,,,-3.6292912803501705,0.3624538702396414,,1
5300,,b,,a,,,0.1305253560389909,,,0.3893460979474661,0
5301,,,a,,b,-2.1506585695261142,,4.44452788257261,0.1552463877153768,,0
5302,b,a,,a,,-1.8218630145973371,-2.838633326291907,-13.718337856669132,,,1
5303,a,b,b,,a,-3.444295530307482,-1.5476654573855686,-9.42306815177796,,,1
5304,,,b,a,,,-1.3484300149782364,-7.760992383377692,-0.3947040080830371,,1
5305,b,b,,,a,,,-12.217257124411358,,-1.755869050774553,1
5306,,b,,a,b,0.8983991733862058,,,1.7429072764495723,-0.7087948139738381,1
5307,,,a,b,,-1.6946099730795117,-1.556398182533668,-8.541671879452501,,-1.1998056223053657,0
5308,a,b,b,,,-4.152029106462914,-1.6152766883862584,-6.772011574728969,,,1
5309,a,a,,a,a,-1.3195216579975748,-1.4428772248184705,-6.651888968555106,,-0.7614814116569003,0
5310,b,,a,a,,,0.0607061560517072,0.8612227205227272,,0.7915875579337182,0
5311,,,,,a,,,,,,0
5312,,a,,,a,-1.408917054612178,,,0.7663120710946137,-1.8081256353210493,1
5313,,,,,b,,1.2190170020931164,6.570361073702191,,,0
5314,,a,,,,-3.03512165447906,,-4.705223828994444,,,0
5315,,,b,b,a,,-1.036539455904573,,0.0184319777670567,-0.8746815689885845,1
5316,a,,,,,,-0.5314078734344136,-2.9907594966019118,0.3421906694317744,-0.295239423138833,0
5317,,a,,,a,-3.473324511374228,,-11.722309143284214,1.7733089151632204,-1.4180511523010004,0
5318,,b,b,a,b,-2.2909849734826118,-1.517986831012022,-8.290556448932847,1.973879246645266,-0.6114902479508941,1
5319,,,,a,,-3.454862614246231,-0.6795824271314783,,0.5861488956045082,,0
5320,a,,,b,b,,,,0.7666891703081711,,0
5321,,,b,b,a,,,,,,1
5322,,,b,a,,-0.3461544951687125,,0.1812463270227732,,,1
5323,,a,a,a,,-2.4715217021986424,-2.42929861456549,-11.674543909569657,3.9106781462162927,-1.2273453856712275,0
5324,a,b,,a,,,,-13.713433010370196,0.1795897799673342,-2.251355161514893,1
5325,a,,,,,,-1.5823741424013895,,3.7909809124394047,,1
5326,,,a,,b,-2.408609467304733,,,-0.5318768455731047,-1.0958612001787884,1
5327,,,b,a,,-3.852605019154829,,-3.4793601491004096,,-0.3667310715454729,1
5328,,,b,,,,,,,-0.2005861652618012,1
5329,,b,b,a,b,-4.460081062903292,,,1.3607920742393576,,1
5330,,b,,a,b,0.2331962663343341,,,0.5126985904190207,-2.567107074607335,1
5331,a,b,a,,a,,,-4.578782592087221,,-0.8987139628181424,1
5332,a,,b,a,b,,-2.807926753897237,,1.8012264271502976,-1.7714481667818538,1
5333,,,,,,,,0.3197106858318994,,-0.0844088471269171,1
5334,,b,b,a,a,,-0.776940323721923,-3.5968452184106523,,-0.6667013038225508,1
5335,b,,,,,-3.1313142257326136,,,1.2480460306978978,-0.4941358873392578,0
5336,,b,a,a,,-2.7573790758300305,1.059712168296811,4.996482822164755,-1.3643245904070571,,1
5337,,a,,,a,,,,,-1.2504937799033335,1
5338,b,,,a,,-2.0649991156838907,-0.4451958665214213,,2.443891164776496,,1
5339,,b,b,,,-3.531370690078352,,-7.320774139660664,,-0.9690853855489568,1
5340,,,b,a,,,,,,0.1549151900531938,0
5341,,a,a,,,,,1.9725906105490696,,,0
5342,a,,b,a,b,,,,2.1460450660675843,,1
5343,,a,a,,b,-3.079891347325743,-1.6367378332462563,,0.139970027963896,,1
5344,,a,,,,-0.152355350726242,,-1.6884641837361678,,,0
5345,b,,b,,a,,-0.6358571428322692,-3.537240048560016,,-0.1881369862480565,1
5346,a,a,,a,,,,,2.381229320449936,,1
5347,a,,b,,,-2.30937762165934,-0.963895145837068,,,,1
5348,a,,a,b,,,,,-0.8932015718448019,,1
5349,b,a,,a,,-2.555840013007757,,,1.0237894046651197,0.3402223210958867,0
5350,,b,,,,-1.7547688335762102,-2.241956720439796,-12.002703684091934,,,1
5351,a,,b,a,,-1.138678590666439,-0.0497088357628526,,,0.4745935087013915,0
5352,,,a,,,-1.5727068923480203,,-13.79464225229562,,-2.306987207764694,1
5353,b,,a,,b,-2.41906812449417,,,,,0
5354,a,,,,,-1.5302561538594288,0.3842513307372202,2.646435595794041,,0.5555140045264672,0
5355,a,a,b,,,,-1.1296934587446232,-5.233211513652102,2.0765695716694585,,1
5356,a,b,,a,b,,,,,-1.625743486831253,1
5357,a,b,a,a,b,,-1.4681924493633427,-7.014444294020883,1.92680209776475,-0.8941365240427482,0
5358,a,b,b,,,,,,,,1
5359,,b,,,b,,-0.4590320570069104,-0.8190126742214615,1.3471295419320453,,0
5360,a,,,,b,-2.7333214843435494,-1.381268998496609,-6.710374279267323,0.7319546695682887,,0
5361,a,a,a,,a,,-0.4100220065252556,,1.1835989112546073,,0
5362,,b,a,a,,,1.8501767032525465,,2.1054667265782987,1.975033211695136,0
5363,,b,,b,,-0.7620191828958762,-0.964764028705989,-3.999425087276477,,,0
5364,b,,b,b,a,,-0.0955778692740332,-1.030463705254594,2.2703742662197035,0.2442524718990024,0
5365,a,a,a,a,,,-2.5144630121621465,,,,1
5366,b,,,,,,-1.8420628775896364,-9.404990900327034,0.9361998191146588,,1
5367,b,,,b,b,,-1.6085017600321647,,-0.2411608081300358,-1.4695931268292453,1
5368,a,a,a,b,b,-2.282140788774523,0.2393816840648004,,,,0
5369,,,,a,,-1.6930773363845038,,,1.3826893396238802,,0
5370,,,,,,,-2.796555329473069,,,-2.1010991954232763,1
5371,b,a,,,a,-1.9596550914800568,,,,-0.4318757682391261,0
5372,,b,b,a,,,,-5.1169001257674696,,-0.7622120829894118,1
5373,a,a,a,,b,,,-8.401511014621436,1.4432403089551722,,0
5374,,,,b,b,-1.729617258830637,,,0.7258020627978653,-0.2326946156555639,0
5375,a,b,,,,,,-0.8778573441506374,-0.4931306136234208,,1
5376,b,b,,b,,-1.13335091839554,-0.0046473959353274,,2.1487183528840847,0.3068546218616017,0
5377,a,b,b,,b,,1.3521818375904229,7.239258242710111,3.0561664034084624,1.6231825681390313,0
5378,,a,b,,,,0.4940305278727073,1.3656284605958446,,0.7221238065164841,0
5379,a,b,b,,,,-0.3802748690648059,,,-0.1889166032120898,1
5380,,b,a,,b,-2.401275542404532,,,,-0.6930703549966615,0
5381,b,,b,,b,-2.555306741686029,,,1.1344335528428602,-0.136567736189468,1
5382,,,,,a,,,-10.280650532143108,-0.2948096261830657,-1.7533169668219388,1
5383,,a,a,a,,,,,,,1
5384,,a,,a,,-1.653060719378572,,,-0.8139920787468218,-1.7525901155594998,1
5385,,,b,,,-1.4602334979181468,,5.349340421945975,-0.2964224785596185,,0
5386,,b,,a,a,,,3.268206669942058,0.0823008743707662,,0
5387,a,b,b,,,,-1.1248305859260117,-6.306723930521981,,,1
5388,,b,,,b,-0.815433986565316,-0.8504818495210217,,,-0.3282003479388243,1
5389,a,a,b,,,,,,2.1751872836985777,,1
5390,,,b,,b,,,,,,1
5391,,b,a,a,b,-2.176696819702711,,-5.589793640209757,1.2365732220928345,-0.4103054828715573,0
5392,,b,b,,,,,,-0.0549265813957056,0.0548883858395651,1
5393,a,,a,a,b,-2.851075666411816,-2.15048236529036,-9.389344106261271,1.4362858564945775,-1.4265001236785584,0
5394,b,b,b,b,,,,,,-1.1951912889329082,1
5395,a,b,b,a,,-2.328628457120544,-0.2877065797724915,-1.192807592767091,1.6851742914076335,,1
5396,,b,b,a,,-0.7891151981487368,0.5429281778249286,,,,0
5397,b,,,,,-2.151154302161012,-0.3341098040534295,-1.0916460858931871,,0.0654364168930827,0
5398,,b,,,a,-1.0627127648362524,,-5.2847935085365485,1.9732689406677413,,1
5399,b,b,,,,,-2.638827498128789,,0.0497186776915841,,1
5400,a,b,,a,,-1.1066777057447772,-1.1785429749960563,-5.672635882434031,1.5564837600005368,,0
5401,,a,,,b,,,-0.9039336925452324,0.6614482273313723,0.3053546978390418,0
5402,,,b,b,a,,0.0993939728607287,1.5446176539491123,-0.0450433935657477,0.0681546577014634,0
5403,,b,,,,0.4270568039389744,,-5.717636879904201,,,1
5404,b,,b,,,,,,1.8837315085338104,0.0833972943847194,0
5405,,,,,b,-1.1034526366075088,-0.9028986752551136,,-0.4346972212227682,,1
5406,b,,,b,,,,,,-0.8079618704839117,0
5407,,,,,,-0.098370600828852,,-7.857585690613885,,-1.037481536368216,1
5408,a,,b,,,-1.9450276364156305,,-5.995342894084311,0.8294695272472503,,1
5409,a,b,,,a,-2.553524417944504,,,2.2637841807630568,0.4838524937284543,0
5410,,,b,b,,,,,,,0
5411,a,,b,a,,-1.7304531182638208,-1.3504010694162127,,1.0930114659632149,-0.9663056674220776,1
5412,,b,b,b,b,-2.2655808676733065,,-0.6260697621129374,,,1
5413,,a,a,,,-2.907943033134765,,-4.770826473467208,0.8608524672089731,-0.4848453023774057,0
5414,a,,,,,-2.5461432965341557,,,1.6781546973193997,-1.149207180899831,1
5415,,,,,,,0.4663614607882747,1.906355583541916,,0.6326280754255206,0
5416,,,a,a,,-1.6793963820928544,-1.621419385548752,,,,0
5417,a,,a,,a,,,-6.572828121751258,0.6905383399490641,,0
5418,a,a,a,b,,,-0.1490914236038277,-0.2568747911937827,,,1
5419,a,,b,,a,,,-11.552081892226402,,-1.490914626329031,1
5420,a,b,b,,,-2.7187157497241623,0.2621094260986807,2.300186823083308,,0.3135569592556879,0
5421,a,,,a,a,,,-6.231062304224119,,-0.9302464338431616,1
5422,,,b,a,,-2.4122805433370247,-1.473354808944751,-6.948495122368881,,,1
5423,a,,,,,,0.7186584366007316,2.532509176419197,,0.9179658600667476,0
5424,,,,a,,-3.0851048974278186,-2.184403224698697,,1.02918572427349,-1.6531744985206418,1
5425,a,,b,,a,-2.7280907685938525,,-7.245675412208436,,-0.7825684833050461,1
5426,,b,a,a,,-1.1478057052411472,-0.0388400284389939,,1.111625516862572,0.3232936666803052,0
5427,,a,,,,,,0.0622152477604243,,-0.1207394280880064,1
5428,a,a,a,b,,,,-6.0925167744942375,0.5266297280708954,,0
5429,,,,,b,-2.211447220418166,1.7389883792492054,,,,0
5430,,,,a,,,-2.3052178580908103,,,-1.334169482097153,1
5431,a,a,,,a,,,,3.3871967811187904,,0
5432,b,b,b,a,,0.5412826320982758,,3.6004208999992,1.5470314594529748,,0
5433,,,,,a,-0.084654793025489,-2.029922819971357,,,,1
5434,,,a,a,b,,-0.722701181063828,,,,0
5435,,,a,a,,-3.724388944801736,-1.801049563412749,-9.18510777718278,1.9570935993958944,-0.8217444628628722,0
5436,b,b,,b,,,0.0333254754713556,,,0.2860047610405158,1
5437,a,b,,b,,-3.2863021864395785,-2.25573015161576,,0.2029311575531195,-1.696981393659655,0
5438,a,,,,,-2.3289598743017765,-1.222940027421739,,,,1
5439,,,,,a,-3.0268559365809846,,,0.6361815656368814,-1.0882132546904777,0
5440,a,,b,,b,,,-9.183876878120852,,,1
5441,,b,b,,,-1.3416712222123603,-1.567061461368742,,,,1
5442,,,,a,a,-1.872443397764659,,2.120754013040877,1.4037002615826732,0.7711534774805681,0
5443,,b,,a,,,,-9.32904194349551,1.8101071440462435,,1
5444,b,b,b,,,,,-5.757139735550148,-0.4153040429004178,,1
5445,,a,,,b,,,-1.1024963142958395,1.2861680289939783,,0
5446,,,a,b,,,,-15.927907240202988,0.7414527189090747,,1
5447,,b,b,a,,-1.9176339812025829,-1.83273414597084,-10.3658190366413,1.4612508173489345,,1
5448,a,,a,a,,,,,0.5859656406236642,,0
5449,,b,,a,,-1.401513596616033,-2.4359370325787086,-12.252897320657048,1.076697621959663,,1
5450,a,,b,,b,-2.8023659489504205,,,,,0
5451,a,,a,a,,,-0.7732577862787985,,,-0.3946360714713678,0
5452,b,b,,a,,-1.6021190762859474,-1.0105474171480466,,1.502394410159872,-0.5063208242230889,1
5453,,b,,,a,-0.2217160904835038,-0.6833047870794391,-3.474645228474091,0.1194363386739275,,1
5454,,b,,b,a,-1.442148785293582,,5.713002074011082,,,0
5455,a,,a,a,a,,-1.2643216724452693,-5.976092293496514,1.3729323473540156,-0.5621855185754455,0
5456,b,b,a,b,b,-3.558355109070352,0.8567584169582743,,0.2156169075354803,,0
5457,,,,a,b,-1.5739619535914238,-1.4665924295480182,-6.148843102516999,,,1
5458,a,b,a,,,-2.7024765600647265,-1.547305146142355,-7.536612566885468,,,1
5459,a,a,,a,a,,-1.433959754461423,-7.676657460973452,,-1.2280766814554058,1
5460,,b,b,,,,-1.3654545752090956,-7.702709547035087,1.4727750244678544,-0.9802671916540776,1
5461,a,a,b,b,a,,,-12.891831505353997,0.3069998671012457,-2.0277860934897496,1
5462,,,b,a,,,,,,,0
5463,,b,,,b,,,-8.633786471695103,,,1
5464,a,,a,a,,-3.118570435497015,-0.23530227014594,,,0.3903266677669036,0
5465,,b,,,,-1.3685164132797034,,-10.517230643690509,-0.4744362630362293,,1
5466,,b,,b,a,,,-1.7141537971586729,,,1
5467,,,,,,,,1.0923121591715834,,,0
5468,a,,b,a,,,,-8.651985468908217,1.3123834514439328,-0.9454420194785152,1
5469,a,a,,,,-1.2607939271774635,,0.6162512872376554,,,0
5470,a,b,,b,a,,-0.1299016974859468,-0.3441215107952599,,,1
5471,a,,b,,,-2.7948711418131054,,,,-0.3611291942494852,1
5472,a,b,,,,,,,-0.4380635757677156,-1.6499929296032714,1
5473,a,b,b,,,-2.206614768016407,,-7.268983777588933,1.3450769389206936,-0.6294991337232982,1
5474,a,,,a,,-1.0645332640429808,,-0.6577591842627517,,,0
5475,,,,,,,-0.1233231008853729,,-0.0489102905210818,0.2212255757849067,0
5476,a,,a,,a,,-2.955057584273172,,,-2.0149474885155616,1
5477,a,b,,,b,,-1.7747310207409202,-8.252487737361488,,-1.3072338065926097,1
5478,a,b,,b,b,-0.5534124616651694,-0.4072392380673661,-1.59928912845562,0.5595771733454524,,1
5479,a,b,b,b,a,,-2.7308570132631704,-13.043696380635932,,-2.2486108489485086,1
5480,b,b,,,a,,-1.866926185939056,-9.175705484942876,,-1.5269162909165075,1
5481,,,b,b,a,,-0.6696655932575013,,,,1
5482,,b,b,b,a,-0.9777169025000244,-1.278882280432447,,,,0
5483,,,b,a,b,,-2.1085226011449154,-10.52743219440715,1.1610766631831482,-1.5415020048194006,0
5484,,a,a,,,,-1.392224814199463,-7.906037509982847,,-0.4817214030777712,0
5485,,,b,b,a,,,2.510753179140611,,0.4847223105416126,0
5486,a,,,,b,,-2.808447539846681,-14.582178964093238,2.945361905794724,-1.5151579760910283,0
5487,a,a,a,a,a,,-0.9927243632870536,,0.7815808932993678,-0.7399397150191716,0
5488,,,,b,b,,-1.510329340873232,-7.712577148223945,-0.87743518817081,,1
5489,a,a,,,,-2.680693417771303,,,0.5399775337322967,,0
5490,a,b,,a,b,,-1.150516773562177,,,,1
5491,,b,,,a,,,,,,1
5492,,b,,b,a,,0.4129354302300574,,0.4432724224159782,,0
5493,,b,a,b,a,,,-7.980954440516731,,-1.113096218619706,0
5494,,b,a,,b,-2.394576134597493,,,1.155864821840498,-1.381282486423612,0
5495,,a,b,b,,-3.680363371244848,,,-0.0758060521465515,,1
5496,,b,a,a,,-1.9968670808727256,,,1.9928884446440671,0.0401800985685824,0
5497,,b,b,a,b,-4.220563713751977,-0.1863735721672643,-0.6387501096030996,1.0900801322226932,,1
5498,b,,b,,b,,-1.5201723938037803,,-0.8277577699482894,,1
5499,a,b,,,a,,,-1.17552457301015,0.0529430641672471,,1
5500,,,b,b,b,-1.0848928030156215,-0.7566651330958931,,-0.4850102591374134,,1
5501,,a,,b,,-1.7882927430580111,-1.0502938374579194,-5.476002914957889,,,1
5502,,,b,a,b,-0.4079072176213745,-1.1277027291069852,-4.504566532022995,,,1
5503,b,,b,a,b,-2.664835515223997,,,,,0
5504,a,,,b,,-3.1230842686629163,,2.157016596370215,-0.8004618974458211,,0
5505,,b,,a,,-1.4720677198275889,,,,-0.0045821706535915,1
5506,a,b,,,,-1.4440987240485157,-1.3086357018783914,,,-0.4917273197806969,1
5507,a,b,,b,,-2.436698947322691,-0.5676608597403734,,1.306106343797793,,1
5508,,,,a,a,,,2.561539176791294,1.424884202259427,,0
5509,,b,,a,a,-2.6695172338197373,-1.857042874337954,-7.741891373498017,1.359680719299824,,1
5510,a,,a,,,-2.1366113126128945,-1.9258102359745668,,,-1.251057369401683,1
5511,,,b,,,,,-9.776906744187162,2.031955668942719,-1.0795345109152157,1
5512,,b,,,a,,,,1.4878987381089073,,1
5513,,,a,b,a,,-0.9195379002904231,,,-1.0206360793618188,1
5514,,b,b,,b,-1.5202091956773494,,,,,0
5515,b,,a,a,,,,-4.474638965196968,,-0.4215725532190031,0
5516,,a,a,b,,,,,-0.0527395838141804,-1.413991046474138,1
5517,b,b,,,,,,,,,0
5518,,b,b,a,b,,-1.6884072769939285,-7.991235909864605,,-0.9298355142458304,1
5519,a,,b,b,,,-1.6302554684057418,-8.651718888175584,0.9813558370496314,-1.1795423576137574,1
5520,a,,,b,,,-1.2352387946969683,-4.882663498451887,,,1
5521,a,,,,a,-3.770354800420055,-1.0316302466646992,,,-0.8286596853889844,1
5522,,,b,b,a,0.2426230364135353,,,2.7616396659285973,,1
5523,a,a,b,,,-2.0773354532388133,-0.3059021170058902,-2.137872323661829,-0.7959469248938689,-0.3270470742630759,1
5524,a,,b,,,,-1.1941036845382642,-5.695797465612089,1.9054321832810623,-0.5172285388486656,1
5525,,b,b,,a,,,-3.120074818590573,,,1
5526,a,a,,b,,-2.745927878421167,,-12.31190696851311,1.1290936885419698,-1.5183021240045624,1
5527,a,,,a,,-3.027297740607777,-1.127442352810274,,,-0.3354409411638425,1
5528,,,,a,a,,,,,,0
5529,,b,,a,a,,-0.653125316416282,,,,1
5530,,,,a,,-1.234743794046679,-0.7080697194101699,-3.8898807435691225,,-0.3895721233239422,0
5531,,,b,,,-1.0288958112398603,,,,,1
5532,,,,,b,,-1.5294945706258931,-6.4138655392535,,-0.9584585322286182,0
5533,,,b,a,,-1.2143576359124346,-1.642955164542348,-8.306591106281488,,-0.8851027310906132,1
5534,,,,a,b,,,-10.114051011324792,2.0244281598732705,-1.2435333197783147,0
5535,,b,b,a,b,,,0.2042421799693347,1.2904279854663008,,0
5536,,,,,a,-2.0309029914531616,,,0.8430960072017313,,1
5537,,,b,b,a,-1.3825415828076992,,,0.5172311474748461,,1
5538,,,,,,-1.4821925114862484,-1.2181892647869297,,1.911256904448372,,0
5539,a,,,,a,,,-2.844014211490399,,,1
5540,,b,,,b,-1.7674446100325645,,-9.24007229848314,1.561334807970653,-1.0579350010249151,1
5541,,,,,,,-0.590057643989776,-3.029501247418412,1.1609397792170837,,1
5542,b,,,,,,,,,,0
5543,,a,,,,-2.291225676124455,-1.8001502306927293,-9.836380477287854,,-1.282784582905054,1
5544,a,b,,,,,,,0.905691677258806,-2.2998150550055536,1
5545,a,,,,b,,-2.200874360180389,-10.838932547367898,2.3418962873420943,,1
5546,,b,,,,,-0.6430024882361515,-2.9343992211498344,,-0.6569893147100295,1
5547,a,,b,a,,,-1.0210008971888105,-5.239588602440277,,-0.3357702394243861,1
5548,,b,,,,,,,,,1
5549,,b,b,,b,-1.8995862788118651,-1.032754723581448,-5.70488322637379,,,1
5550,b,,b,b,a,-1.8213495881789623,-2.563570407836666,,,-1.9344287624797605,1
5551,a,b,b,a,a,-1.7636212209649664,0.1570323376737825,,,,0
5552,a,a,a,b,,-2.730448442872851,,,,,1
5553,a,a,,,,,-3.424632245858684,-17.238401000056264,,-2.36336750202481,1
5554,a,b,,,,,-1.8919632062097305,,1.0821033741775783,-1.247075099372987,1
5555,,b,,a,a,-1.89507739378601,,,1.272067580963323,,0
5556,,a,,b,,-1.0161539619917628,-3.103976851791064,-15.21870281048985,,,1
5557,,b,b,,,-2.185460526238594,,,,,1
5558,a,a,b,,,-1.1618238417748232,,-0.8835626884293415,,0.0497085896588565,1
5559,,b,,a,a,-2.579099158364962,,,,0.6169053689553573,0
5560,,,a,a,,-2.632424312145626,-0.9836154906724738,,,,0
5561,a,,,a,,-2.483423695401052,-0.6685518315708767,-3.6976777484853898,,,0
5562,a,a,b,,b,,-0.5364660848324424,-2.19436294193075,,-0.3320295440519398,1
5563,,b,,a,a,-3.2059152661646597,,-8.793630421313846,1.4733362271140036,,1
5564,,b,,b,a,1.0127825408468722,-0.976761717617088,,,-0.7594293704454187,1
5565,,,,,,-2.889371274283302,-1.3999898677118388,-7.547367309395224,0.3751264315241154,-1.0729700038221412,1
5566,a,b,a,,,-2.341964669858523,,-4.279246015810832,,,0
5567,,b,b,a,b,,,-1.742091272899568,,,1
5568,,b,a,b,a,,,-5.677652725656155,,,0
5569,,b,,,b,-0.4267285048488405,0.5967933511494188,,,0.7880279822865629,0
5570,,b,,a,b,,,-17.790907016657517,1.2295039495765112,,1
5571,,b,,b,a,-1.3418683758085217,,,,-1.450176870581313,1
5572,,,b,,b,-3.134191754605479,,,,-1.2778369582865226,1
5573,a,b,,a,b,,-1.2920731313135672,,,-0.5393798546073209,1
5574,,b,,b,,-1.6592404473575937,,,,0.2474294112260885,0
5575,b,b,,,b,,-3.810401294732931,,,,1
5576,,b,b,,b,-1.3308567120006742,-0.3499146007212458,,,0.0192947419845843,0
5577,a,,,a,b,,,,2.597596073747664,,0
5578,a,,,a,,,-1.6993251894788195,-8.78475073454671,1.2320122003872434,-1.0113003523222908,0
5579,a,,,,b,,,,0.0287256620798594,0.2387475140211958,1
5580,a,b,,,b,-2.024379443470337,,,1.9818221338806667,,0
5581,,b,b,a,b,-2.5444464634899875,,-0.8876888389818799,,,0
5582,,b,,a,a,,-1.0380808973105105,,3.187978080801665,,1
5583,,b,,,a,-2.4745048693854312,-1.3405154475181522,,,,0
5584,a,,,,b,,-0.4128287970141386,-1.7380164424591424,,,0
5585,a,,,,a,-0.5431111711196088,,-6.31167397868687,3.372600449597281,,0
5586,,a,,,a,,,-8.186065327657886,0.2296900148424939,-1.2873153796916257,1
5587,,b,b,,a,-0.0523560017416759,-0.9221578945944172,-5.303337332966198,0.6570161349827928,,1
5588,,b,,,,-1.530597427642527,0.4477921947665035,3.482939451139988,1.1906166222965944,0.7019861734760252,0
5589,,,,,a,,,-16.520668404949788,,,1
5590,,b,b,,,-3.554301630443539,-0.5220672018307515,-2.2847768797871666,,,1
5591,,,,,b,,,,1.0912495491192071,,0
5592,a,a,,b,,,0.6095434068006844,2.9085021345637374,,0.7662615053628627,0
5593,,,,b,,-1.3002256321471712,-1.6532336490760682,,,,0
5594,,,a,a,b,-2.7659110913688574,-0.7840918699495791,,,,0
5595,,b,b,,,-1.4444582966731758,-0.7520334289440883,-4.102394031168887,,,1
5596,,,,,b,-2.031917257584081,-0.7300094482120865,,1.787850562469341,-0.2898870515241286,0
5597,a,,b,,a,-4.294174622823397,,,,-0.5153612996177264,1
5598,,b,b,a,,,-0.8180852000162357,,1.739469384231314,,1
5599,,b,a,a,,,-0.892829202331679,,,,0
5600,,b,,,,-3.756431497836523,,-2.1846240572481213,,-0.1524292821474434,1
5601,b,,a,a,,,,-1.3473936059623663,,,1
5602,,,b,,,-1.5307902024478508,,,,,1
5603,,b,b,,,,,-0.7686029016182305,,-0.1795713585777337,1
5604,,b,,a,a,-0.5284512503728835,,-0.0947845227032345,-0.527574005846984,,1
5605,b,b,a,b,,-1.131457750074587,,,,0.2223029614735795,0
5606,,b,,b,b,-1.7827132667823058,,-6.388643452631615,,-0.8038131888143447,1
5607,,,,b,a,-2.537819226265828,-1.7876321038975374,-10.1058405594863,-0.7167621072339205,-1.5751861775438156,1
5608,,,,a,,-1.56765242814615,-1.179494714042659,,2.568894847223272,,0
5609,a,b,,b,a,,,,,-1.0747406069877663,1
5610,,a,a,,,,,-7.178832619806262,,,0
5611,a,,,,b,-2.22732731688566,,,0.9283416525957686,-2.2360035877401083,1
5612,,,b,,,,,,1.44940619672773,,1
5613,,b,,,a,,,3.6274767121213496,,,0
5614,,,,,a,,0.3578165802981661,1.2747813953342946,,,0
5615,,,a,a,,,,1.4236198331483996,,,0
5616,,b,,a,,,,,,,1
5617,a,,a,,,,-1.4831089238505983,-6.641120329082389,,-1.636003000346081,1
5618,,b,a,b,,-1.051710359485261,,,0.979376254826614,-1.5099690768853853,1
5619,,a,,b,,,-1.6647995681505157,-7.70752774532013,0.4965034989826644,,1
5620,,b,b,,a,,,-9.692137759563757,0.9216999220341612,,1
5621,a,,,a,a,,,,,-0.1704744155038221,0
5622,a,b,b,,a,-2.197029458728451,1.194008075811766,6.136700349100844,0.9242534513010174,1.3001396373515075,0
5623,,b,b,,b,-2.0207126075128152,-0.5920561977999881,,2.534888255904752,0.0687392770976146,1
5624,a,,,b,a,-1.3689770836441038,-0.4619593229266429,,,-0.4393635473143076,0
5625,,b,,b,,,,,0.9331543627116684,-1.319142412913485,1
5626,b,b,b,,a,-2.97117047896824,-1.7634684871052508,,-0.199973628593794,-1.4613906126572718,1
